"id","name","region"
"64149","Проба (Всеволожский р-н)","Санкт-Петербург"
"64151","Виллози (Ломоносовский р-н)","Санкт-Петербург"
"64153","Тайцы (Гатчинский р-н)","Санкт-Петербург"
"64155","Копорье (Ломоносовский р-н)","Санкт-Петербург"
"64157","Никольское (Тосненский р-н)","Санкт-Петербург"
"64159","Сярьги (Всеволожский р-н)","Санкт-Петербург"
"64161","Романовка (Всеволожский р-н)","Санкт-Петербург"
"64163","Синявино (Кировский р-н)","Санкт-Петербург"
"64165","Лепсари (Всеволожский р-н)","Санкт-Петербург"
"64167","Разбегаево (Ломоносовский р-н)","Санкт-Петербург"
"64169","Новолисино (Тосненский р-н)","Санкт-Петербург"
"64171","Комарово","Санкт-Петербург"
"64173","Войсковицы (Гатчинский р-н)","Санкт-Петербург"
"64175","Новый Учхоз (Гатчинский р-н)","Санкт-Петербург"
"64177","Мга (Кировский р-н)","Санкт-Петербург"
"64179","Нижняя Шальдиха (Кировский р-н)","Санкт-Петербург"
"64181","Бегуницы (Волосовский р-н)","Санкт-Петербург"
"64183","Кикерино (Волосовский р-н)","Санкт-Петербург"
"64185","Сиверский (Гатчинский р-н)","Санкт-Петербург"
"64187","Рощино (Выборгский р-н)","Санкт-Петербург"
"64189","Вырица (Гатчинский р-н)","Санкт-Петербург"
"64191","Сосново (Приозерский р-н)","Санкт-Петербург"
"64193","Волосово (Волосовский р-н)","Санкт-Петербург"
"64195","Ромашки (Приозерский р-н)","Санкт-Петербург"
"64197","Курск (Волосовский р-н)","Санкт-Петербург"
"64199","Извара (Волосовский р-н)","Санкт-Петербург"
"64201","Новая Ладога (Волховский р-н)","Санкт-Петербург"
"64203","Сясьстрой (Волховский р-н)","Санкт-Петербург"
"64205","Любань (Тосненский р-н)","Санкт-Петербург"
"64207","Высоцк (Выборгский р-н)","Санкт-Петербург"
"64209","Елизаветино (Гатчинский р-н)","Санкт-Петербург"
"64211","Светогорск (Выборгский р-н)","Санкт-Петербург"
"64213","Приморск (Выборгский р-н)","Санкт-Петербург"
"64317","Бокситогорск (Бокситогорский р-н)","Санкт-Петербург"
"64395","Павловск (Санкт-Петербург)","Санкт-Петербург"
"64839","Старо-Паново","Санкт-Петербург"
"64953","Старая (Всеволожский р-н)","Санкт-Петербург"
"64959","Парголово","Санкт-Петербург"
"65069","Новый Свет (Гатчинский р-н)","Санкт-Петербург"
"65357","Суоранда (Всеволожский р-н)","Санкт-Петербург"
"65359","Песочный","Санкт-Петербург"
"65361","Капитолово (Всеволожский р-н)","Санкт-Петербург"
"65363","Низино (Ломоносовский р-н)","Санкт-Петербург"
"65365","Саперный","Санкт-Петербург"
"65367","Красный Бор (Тосненский р-н)","Санкт-Петербург"
"65369","Форносово (Тосненский р-н)","Санкт-Петербург"
"65371","Кобринское (Гатчинский р-н)","Санкт-Петербург"
"65373","Кузнечное (Приозерский р-н)","Санкт-Петербург"
"65375","Каменногорск (Выборгский р-н)","Санкт-Петербург"
"65377","Советский (Выборгский р-н)","Санкт-Петербург"
"65379","Назия (Кировский р-н)","Санкт-Петербург"
"65381","Лебяжье (Ломоносовский р-н)","Санкт-Петербург"
"65383","Ульяновка (Тосненский р-н)","Санкт-Петербург"
"65469","Косколово (Кингисеппский р-н)","Санкт-Петербург"
"65505","Ушаки (Тосненский р-н)","Санкт-Петербург"
"65557","Усть-Ижора","Санкт-Петербург"
"65561","Матокса (Всеволожский р-н)","Санкт-Петербург"
"65623","Большая Ижора (Ломоносовский р-н)","Санкт-Петербург"
"65625","Кисельня (Волховский р-н)","Санкт-Петербург"
"65627","Ковалёво (Всеволожский р-н)","Санкт-Петербург"
"65629","Малое Карлино (Ломоносовский р-н)","Санкт-Петербург"
"65631","Павлово (Кировский р-н)","Санкт-Петербург"
"65633","Паша (Волховский р-н)","Санкт-Петербург"
"65635","Разметелево (Всеволожский р-н)","Санкт-Петербург"
"65647","Репино","Санкт-Петербург"
"65651","Солнечное","Санкт-Петербург"
"65653","Усть-Луга (Кингисеппский р-н)","Санкт-Петербург"
"65669","Ермилово (Выборгский р-н)","Санкт-Петербург"
"65733","Колчаново (Волховский р-н)","Санкт-Петербург"
"68155","Волхов (Волховский р-н)","Санкт-Петербург"
"68157","Всеволожск (Всеволожский р-н)","Санкт-Петербург"
"68159","Выборг (Выборгский р-н)","Санкт-Петербург"
"68161","Гатчина (Гатчинский р-н)","Санкт-Петербург"
"68163","Ивангород (Кингисеппский р-н)","Санкт-Петербург"
"68165","Кингисепп (Кингисеппский р-н)","Санкт-Петербург"
"68167","Кировск (Кировский р-н)","Санкт-Петербург"
"68169","Колпино","Санкт-Петербург"
"68171","Коммунар (Гатчинский р-н)","Санкт-Петербург"
"68173","Красное Село","Санкт-Петербург"
"68175","Кронштадт","Санкт-Петербург"
"68177","Лахденпохья (Лахденпохский р-н)","Санкт-Петербург"
"68179","Ломоносов (Ломоносовский р-н)","Санкт-Петербург"
"68181","Металлострой","Санкт-Петербург"
"68183","Отрадное (Кировский р-н)","Санкт-Петербург"
"68185","Пикалево (Бокситогорский р-н)","Санкт-Петербург"
"68187","Приозерск (Приозерский р-н)","Санкт-Петербург"
"68189","Пушкин","Санкт-Петербург"
"68191","Ропша (Ломоносовский р-н)","Санкт-Петербург"
"68193","Сертолово (Всеволожский р-н)","Санкт-Петербург"
"68195","Сестрорецк","Санкт-Петербург"
"68197","Сланцы (Сланцевский р-н)","Санкт-Петербург"
"68199","Сосновый Бор","Санкт-Петербург"
"68201","Тихвин (Тихвинский р-н)","Санкт-Петербург"
"68203","Токсово (Всеволожский р-н)","Санкт-Петербург"
"68205","Тосно (Тосненский р-н)","Санкт-Петербург"
"69029","Углово (Всеволожский р-н)","Санкт-Петербург"
"69057","Энколово (Всеволожский р-н)","Санкт-Петербург"
"69065","Юкки (Всеволожский р-н)","Санкт-Петербург"
"88281","Совхозный (Бокситогорский р-н)","Санкт-Петербург"
"88289","Фосфорит","Санкт-Петербург"
"104934","Красная Заря (Всеволожский р-н)","Санкт-Петербург"
"116891","Рахья (Всеволожский р-н)","Санкт-Петербург"
"116893","Агалатово (Всеволожский р-н)","Санкт-Петербург"
"116895","Гарболово (Всеволожский р-н)","Санкт-Петербург"
"116897","Лесколово (Всеволожский р-н)","Санкт-Петербург"
"116899","Лесогорский (Выборгский р-н)","Санкт-Петербург"
"116901","Глебычево (Выборгский р-н)","Санкт-Петербург"
"116903","Каменка (Выборгский р-н)","Санкт-Петербург"
"116905","Первомайское (Выборгский р-н)","Санкт-Петербург"
"116907","Дружная Горка (Гатчинский р-н)","Санкт-Петербург"
"116909","Большие Колпаны (Гатчинский р-н)","Санкт-Петербург"
"116913","Приладожский (Кировский р-н)","Санкт-Петербург"
"116915","Аннино (Ломоносовский р-н)","Санкт-Петербург"
"116917","Гостилицы (Ломоносовский р-н)","Санкт-Петербург"
"116919","Лаголово (Ломоносовский р-н)","Санкт-Петербург"
"116921","Русско-Высоцкое (Ломоносовский р-н)","Санкт-Петербург"
"116925","Саперное (Приозерский р-н)","Санкт-Петербург"
"116927","Рябово (Тосненский р-н)","Санкт-Петербург"
"116929","Нурма (Тосненский р-н)","Санкт-Петербург"
"116931","Тельмана (Тосненский р-н)","Санкт-Петербург"
"119761","Верево (Гатчинский р-н)","Санкт-Петербург"
"119763","Кирпичный Завод (Всеволожский р-н)","Санкт-Петербург"
"119765","Лупполово (Всеволожский р-н)","Санкт-Петербург"
"119767","Московская Славянка","Санкт-Петербург"
"119769","Мяглово (Всеволожский р-н)","Санкт-Петербург"
"119771","Никольское (Гатчинский р-н)","Санкт-Петербург"
"119773","Осиновая Роща","Санкт-Петербург"
"119775","Терволово (Гатчинский р-н)","Санкт-Петербург"
"119777","Федоровское (Тосненский р-н)","Санкт-Петербург"
"119781","Яльгелево (Ломоносовский р-н)","Санкт-Петербург"
"139241","Пулково-1","Санкт-Петербург"
"174687","Петергоф","Санкт-Петербург"
"193116","Пятиречье (Приозерский р-н)","Санкт-Петербург"
"208821","Сумино (Волосовский р-н)","Санкт-Петербург"
"209658","Поги (Тосненский р-н)","Санкт-Петербург"
"241717","Скотное (Всеволожский р-н)","Санкт-Петербург"
"-104279","Саранск","Саранск"
"64257","Большие Березники (Большеберезниковский р-н)","Саранск"
"64319","Большое Болдино (Большеболдинский р-н)","Саранск"
"64989","Исса (Иссинский р-н)","Саранск"
"64995","Наровчат (Наровчатский р-н)","Саранск"
"65003","Темников (Темниковский р-н)","Саранск"
"65005","Кочкурово (Кочкуровский р-н)","Саранск"
"65097","Лукоянов (Лукояновский р-н)","Саранск"
"65099","Первомайск (Первомайский р-н)","Саранск"
"65129","Починки (Починковский р-н)","Саранск"
"65133","Гагино (Гагинский р-н)","Саранск"
"67211","Торбеево (Торбеевский р-н)","Саранск"
"67509","Ужовка (Починковский р-н)","Саранск"
"67809","Ардатов (Ардатовский р-н)","Саранск"
"67811","Атемар (Лямбирский р-н)","Саранск"
"67813","Атяшево (Атяшевский р-н)","Саранск"
"67839","Инсар (Инсарский р-н)","Саранск"
"67841","Кадошкино (Кадошкинский р-н)","Саранск"
"67847","Кемля (Ичалковский р-н)","Саранск"
"67851","Ковылкино (Ковылкинский р-н)","Саранск"
"67853","Комсомольский (Чамзинский р-н)","Саранск"
"67855","Краснослободск (Краснослободский р-н)","Саранск"
"67861","Лямбирь (Лямбирский р-н)","Саранск"
"67869","Ромоданово (Ромодановский р-н)","Саранск"
"67873","Рузаевка (Рузаевский р-н)","Саранск"
"67883","Тургенево (Ардатовский р-н)","Саранск"
"67887","Чамзинка (Чамзинский р-н)","Саранск"
"67891","Явас (Зубово-Полянский р-н)","Саранск"
"105191","Ермишь (Ермишинский р-н)","Саранск"
"105193","Кадом (Кадомский р-н)","Саранск"
"112414","Старое Шайгово (Старошайговский р-н)","Саранск"
"114690","Ельники (Ельниковский р-н)","Саранск"
"117033","Ямщина (Инсарский р-н)","Саранск"
"118359","Дубенки (Дубенский р-н)","Саранск"
"122983","Атюрьево (Атюрьевский р-н)","Саранск"
"122985","Большое Игнатово (Большеигнатовский р-н)","Саранск"
"122987","Теньгушево (Теньгушевский р-н)","Саранск"
"122991","Большая Елховка (Лямбирский р-н)","Саранск"
"127728","Шейн-Майдан (Атяшевский р-н)","Саранск"
"177267","Подлесная Тавла (Кочкуровский р-н)","Саранск"
"177268","Зыково (Саранск)","Саранск"
"177269","Монастырское (Саранск)","Саранск"
"177270","Полянки (Саранск)","Саранск"
"193641","Барашево (Теньгушевский р-н)","Саранск"
"193643","Усть-Инза (Никольский р-н)","Саранск"
"241542","Болдово (Рузаевский р-н)","Саранск"
"-502","Саратов","Саратов"
"64497","Воскресенское (Воскресенский р-н)","Саратов"
"64503","Красноармейск (Саратовская обл.) (Красноармейский р-н)","Саратов"
"64961","Дубки (Саратовский р-н)","Саратов"
"64963","Соколовый (Саратовский р-н)","Саратов"
"64965","Красный Текстильщик (Саратовский р-н)","Саратов"
"64973","Красный Яр (Жирновский р-н)","Саратов"
"64975","Линево (Жирновский р-н)","Саратов"
"65075","Сабуровка (Саратовский р-н)","Саратов"
"65181","Елань (Еланский р-н)","Саратов"
"65183","Рудня (Руднянский р-н)","Саратов"
"65459","Нижняя Добринка (Жирновский р-н)","Саратов"
"65673","Александровка (Саратовский р-н)","Саратов"
"68211","Аткарск (Аткарский р-н)","Саратов"
"68213","Базарный Карабулак (Базарно-Карабулакский р-н)","Саратов"
"68227","Екатериновка (Екатериновский р-н)","Саратов"
"68231","Жирновск (Жирновский р-н)","Саратов"
"68235","Зоринский (Саратовский р-н)","Саратов"
"68237","Калининск (Калининский р-н)","Саратов"
"68239","Камышин","Саратов"
"68243","Красный Октябрь (Саратовский р-н)","Саратов"
"68245","Лысые горы (Лысогорский р-н)","Саратов"
"68253","Новые Бурасы (Новобурасский р-н)","Саратов"
"68257","Петровск (Петровский р-н)","Саратов"
"68263","Самойловка (Самойловский р-н)","Саратов"
"68267","Сторожевка (Татищевский р-н)","Саратов"
"68269","Татищево (Татищевский р-н)","Саратов"
"68273","Усть-Курдюм (Саратовский р-н)","Саратов"
"88277","Расково (Саратовский р-н)","Саратов"
"176943","Светлый (Татищевский р-н)","Саратов"
"193506","Озерки (Петровский р-н)","Саратов"
"208820","Октябрьский Городок (Татищевский р-н)","Саратов"
"211215","Дворянское (Камышинский р-н)","Саратов"
"241623","Золотое (Красноармейский р-н)","Саратов"
"-177749","Севастополь","Севастополь"
"147581","Ялта","Севастополь"
"178082","Алупка (Ялта)","Севастополь"
"178084","Кача","Севастополь"
"178085","Бельбек","Севастополь"
"178101","Гурзуф (Ялта)","Севастополь"
"178102","Гаспра (Ялта)","Севастополь"
"178158","Ялта","Севастополь"
"178526","Инкерман","Севастополь"
"193348","Солнечный","Севастополь"
"193476","Вилино (Бахчисарайский р-н)","Севастополь"
"241571","Куйбышево (Бахчисарайский р-н)","Севастополь"
"241639","Танковое (Бахчисарайский р-н)","Севастополь"
"241644","Симеиз (Ялта)","Севастополь"
"241771","Верхнесадовое","Севастополь"
"-58685","Северодвинск","Северодвинск"
"-208301","Симферополь","Симферополь"
"178078","Джанкой","Симферополь"
"178079","Красногвардейское","Симферополь"
"178080","Саки","Симферополь"
"178083","Гвардейское (Симферопольский р-н)","Симферополь"
"178087","Белогорск","Симферополь"
"178088","Старый Крым (Кировский р-н)","Симферополь"
"178090","Кировское","Симферополь"
"178091","Приморский (Феодосия)","Симферополь"
"178092","Ленино (респ. Крым)","Симферополь"
"178093","Советский","Симферополь"
"178094","Нижнегорский","Симферополь"
"178095","Октябрьское (Красногвардейский р-н)","Симферополь"
"178096","Первомайское","Симферополь"
"178097","Красноперекопск","Симферополь"
"178098","Армянск","Симферополь"
"178099","Раздольное","Симферополь"
"178100","Черноморское","Симферополь"
"178104","Партенит (Алушта)","Симферополь"
"178105","Щелкино (Ленинский р-н)","Симферополь"
"178107","Грэсовский (Симферополь)","Симферополь"
"178108","Аграрное (Симферополь)","Симферополь"
"178109","Новофедоровка (Сакский р-н)","Симферополь"
"178110","Новоозерное (Евпатория)","Симферополь"
"178160","Евпатория","Симферополь"
"178161","Бахчисарай","Симферополь"
"178162","Судак","Симферополь"
"178163","Феодосия","Симферополь"
"178393","Керчь","Симферополь"
"208750","Малый маяк (Алушта)","Симферополь"
"209169","Аэрофлотский (Симферополь)","Симферополь"
"211416","Каменоломня (Сакский р-н)","Симферополь"
"211939","Калиновка (Ленинский р-н)","Симферополь"
"212562","Владимировка (Кировский р-н)","Симферополь"
"212563","Журавки (Кировский р-н)","Симферополь"
"212564","Приветное (Кировский р-н)","Симферополь"
"241570","Скворцово (Симферопольский р-н)","Симферополь"
"241572","Марфовка (Ленинский р-н)","Симферополь"
"241573","Партизанское (Симферопольский р-н)","Симферополь"
"241638","Коктебель (Феодосия)","Симферополь"
"241699","Морское (Судак)","Симферополь"
"241700","Поповка (Сакский р-н)","Симферополь"
"241701","Щебетовка (Феодосия)","Симферополь"
"241704","Мирное (Симферопольский р-н)","Симферополь"
"-94539","Смоленск","Смоленск"
"63121","Вязьма (Вяземский р-н)","Смоленск"
"63167","Сафоново (Смоленская обл.) (Сафоновский р-н)","Смоленск"
"63187","Ярцево (Ярцевский р-н)","Смоленск"
"94964","Велиж (Велижский р-н)","Смоленск"
"94966","Верхнеднепровский (Дорогобужский р-н)","Смоленск"
"94970","Демидов (Демидовский р-н)","Смоленск"
"94972","Десногорск","Смоленск"
"94974","Дорогобуж (Дорогобужский р-н)","Смоленск"
"94978","Ельня (Ельнинский р-н)","Смоленск"
"95008","Красный (Краснинский р-н)","Смоленск"
"95023","Озерный (Духовщинский р-н)","Смоленск"
"95029","Починок (Починковский р-н)","Смоленск"
"95037","Рославль (Рославльский р-н)","Смоленск"
"95039","Рудня (Руднянский р-н)","Смоленск"
"~102140","Бобруйск","Смоленск"
"~102142","Борисов","Смоленск"
"~102146","Витебск","Смоленск"
"~102150","Минск","Смоленск"
"~102152","Могилев","Смоленск"
"~102154","Новополоцк","Смоленск"
"~102156","Орша","Смоленск"
"~102158","Полоцк","Смоленск"
"102433","Невель (Невельский р-н)","Смоленск"
"102435","Нелидово (Нелидовский р-н)","Смоленск"
"106355","Сычевка (Сычевский р-н)","Смоленск"
"111380","Гнездово (Смоленский р-н)","Смоленск"
"111382","Катынь (Смоленский р-н)","Смоленск"
"111384","Новые Батеки (Смоленский р-н)","Смоленск"
"111386","Стабна (Смоленский р-н)","Смоленск"
"111388","Духовщина (Духовщинский р-н)","Смоленск"
"111390","Кардымово (Кардымовский р-н)","Смоленск"
"111394","Торопец (Торопецкий р-н)","Смоленск"
"112229","Западная Двина (Западнодвинский р-н)","Смоленск"
"112416","Угра (Угранский р-н)","Смоленск"
"112418","Шумячи (Шумячский р-н)","Смоленск"
"114861","Белый (Бельский р-н)","Смоленск"
"117000","Кунья (Куньинский р-н)","Смоленск"
"117006","Усвяты (Усвятский р-н)","Смоленск"
"117011","Глинка (Глинковский р-н)","Смоленск"
"117013","Ершичи (Ершичский р-н)","Смоленск"
"117015","Монастырщина (Монастырщинский р-н)","Смоленск"
"117017","Новодугино (Новодугинский р-н)","Смоленск"
"117019","Темкино (Темкинский р-н)","Смоленск"
"117021","Хиславичи (Хиславичский р-н)","Смоленск"
"117023","Холм-Жирковский (Холм-Жирковский р-н)","Смоленск"
"117025","Вязьма-Брянская (Вяземский р-н)","Смоленск"
"117027","Шаталово (Починковский р-н)","Смоленск"
"117029","Голынки (Руднянский р-н)","Смоленск"
"117031","Печерск (Смоленский р-н)","Смоленск"
"117140","Жарковский (Жарковский р-н)","Смоленск"
"136227","Бор-Лазава (Великолукский р-н)","Смоленск"
"193276","Новое Село (Вяземский р-н)","Смоленск"
"193813","Гусино (Краснинский р-н)","Смоленск"
"-508","Сочи","Сочи"
"64523","Кепша","Сочи"
"64837","Краевско-Армянское","Сочи"
"65059","Чвижепсе","Сочи"
"65223","Молдовка","Сочи"
"65755","Волковка","Сочи"
"68287","Вардане","Сочи"
"68289","Веселое","Сочи"
"68295","Головинка","Сочи"
"68299","Дагомыс","Сочи"
"68303","Зубова Щель","Сочи"
"68307","Красная Поляна","Сочи"
"68313","Лоо","Сочи"
"68327","Хобза","Сочи"
"68331","Чемитоквадже","Сочи"
"68333","Шахе","Сочи"
"68337","Эсто-Садок","Сочи"
"68339","Якорная щель","Сочи"
"174706","Роза Хутор","Сочи"
"174734","Мамайка","Сочи"
"193821","Адлер (Сочи)","Сочи"
"-456","Ставрополь","Ставрополь"
"63329","Светлоград","Ставрополь"
"63331","Элиста","Ставрополь"
"63645","Троицкое (Целинный р-н)","Ставрополь"
"63779","Безопасное","Ставрополь"
"64895","Казинка (Андроповский р-н)","Ставрополь"
"65107","Демино (Шпаковский р-н)","Ставрополь"
"65203","Кугульта","Ставрополь"
"65467","Старомарьевка","Ставрополь"
"65679","Красночервонный","Ставрополь"
"68341","Верхнерусский","Ставрополь"
"68343","Вязники (Шпаковский р-н)","Ставрополь"
"68345","Городовиковск (Городовиковский р-н)","Ставрополь"
"68347","Грачевка (Грачевский р-н)","Ставрополь"
"68349","Дивное (Апанасенковский р-н)","Ставрополь"
"68351","Донское (Труновский р-н)","Ставрополь"
"68353","Извещательный","Ставрополь"
"68355","Изобильный","Ставрополь"
"68357","Ипатово (Ипатовский р-н)","Ставрополь"
"68359","Красногвардейское (Красногвардейский р-н)","Ставрополь"
"68361","Михайловск","Ставрополь"
"68363","Московское (Изобильненский р-н)","Ставрополь"
"68365","Надежда (Шпаковский р-н)","Ставрополь"
"68367","Новоалександровск","Ставрополь"
"68369","Рыздвяный","Ставрополь"
"68371","Солнечнодольск","Ставрополь"
"69049","Рождественская","Ставрополь"
"95044","Северное (Александровский р-н)","Ставрополь"
"241517","Яшалта (Яшалтинский р-н)","Ставрополь"
"241562","Приютное (Приютненский р-н)","Ставрополь"
"241703","Татарка (Шпаковский р-н)","Ставрополь"
"-103313","Старый Оскол","Старый Оскол"
"63345","Кшенский (Советский р-н)","Старый Оскол"
"63689","Тим (Тимский р-н)","Старый Оскол"
"63699","Касторное (Касторенский р-н)","Старый Оскол"
"63703","Кшень (Советский р-н)","Старый Оскол"
"63715","Горшечное (Горшеченский р-н)","Старый Оскол"
"63717","Мантурово (Мантуровский р-н)","Старый Оскол"
"63911","Губкин","Старый Оскол"
"65335","Репьевка (Репьевский р-н)","Старый Оскол"
"66183","Новый Оскол (Новооскольский р-н)","Старый Оскол"
"66211","Чернянка (Чернянский р-н)","Старый Оскол"
"102718","Рудный (Новооскольский р-н)","Старый Оскол"
"122464","Красное (Красненский р-н)","Старый Оскол"
"122574","Троицкий (Губкинский р-н)","Старый Оскол"
"178517","Холодное (Прохоровский р-н)","Старый Оскол"
"179933","Беломестное (Новооскольский р-н)","Старый Оскол"
"193878","Котел (Старый Оскол)","Старый Оскол"
"193884","Солдатское (Горшеченский р-н)","Старый Оскол"
"241687","Сейм (Мантуровский р-н)","Старый Оскол"
"-495","Стерлитамак","Стерлитамак"
"63847","Зирган","Стерлитамак"
"63849","Петровское","Стерлитамак"
"63851","Воскресенское","Стерлитамак"
"63853","Юмагузино","Стерлитамак"
"63855","Нугуш","Стерлитамак"
"64467","Шафраново","Стерлитамак"
"64697","Толбазы (Аургазинский р-н)","Стерлитамак"
"64705","Красноусольский","Стерлитамак"
"64715","Киргиз-Мияки","Стерлитамак"
"64719","Федоровка (Федоровский р-н)","Стерлитамак"
"64727","Бижбуляк","Стерлитамак"
"64731","Ермолаево","Стерлитамак"
"64733","Мраково (Кугарчинский р-н)","Стерлитамак"
"64747","Стерлибашево","Стерлитамак"
"64751","Приютово","Стерлитамак"
"67745","Кумертау","Стерлитамак"
"68671","Ишимбай","Стерлитамак"
"68675","Мелеуз","Стерлитамак"
"-512","Сургут","Сургут"
"65769","Предбазовая","Сургут"
"68907","Ульт-Ягун","Сургут"
"68909","Нефтеюганск","Сургут"
"68915","Когалым","Сургут"
"68917","Федоровский (ХМАО)","Сургут"
"68919","Пыть-Ях","Сургут"
"68925","Лянтор","Сургут"
"68929","Пойковский","Сургут"
"68931","Ханты-Мансийск","Сургут"
"69017","Белый Яр","Сургут"
"69055","Барсово","Сургут"
"102885","Нягань","Сургут"
"105016","Сентябрьский","Сургут"
"177087","Нижнесортымский (Сургутский р-н)","Сургут"
"208728","Островной (ж/д станция)","Сургут"
"212587","Каркатеевы (Нефтеюганский р-н)","Сургут"
"241549","Куть-Ях (Нефтеюганский р-н)","Сургут"
"241620","Салым (Нефтеюганский р-н)","Сургут"
"241716","Игль (ж/д станция)","Сургут"
"241792","Сингапай (Нефтеюганский р-н)","Сургут"
"241806","Кедровый (Сургут)","Сургут"
"-62245","Сызрань","Сызрань"
"64253","Октябрьск (Сызранский р-н)","Сызрань"
"64911","Радищево (Радищевский р-н)","Сызрань"
"65009","Старая Кулатка (Старокулаткинский р-н)","Сызрань"
"68149","Усолье (Шигонский р-н)","Сызрань"
"68425","Балашейка (Сызранский р-н)","Сызрань"
"68431","Варламово (Сызранский р-н)","Сызрань"
"68439","Кошелевка (Сызранский р-н)","Сызрань"
"68441","Междуреченск (Самарская обл.) (Сызранский р-н)","Сызрань"
"68449","Печерское (Сызранский р-н)","Сызрань"
"68457","Рамено (Сызранский р-н)","Сызрань"
"68465","Шигоны (Шигонский р-н)","Сызрань"
"68623","Кузоватово (Кузоватовский р-н)","Сызрань"
"68631","Новоспасское (Новоспасский р-н)","Сызрань"
"68645","Тереньга (Тереньгульский р-н)","Сызрань"
"89641","Волжский Утёс (Шигонский р-н)","Сызрань"
"89647","Маза Верхняя (Радищевский р-н)","Сызрань"
"89653","Муранка (Шигонский р-н)","Сызрань"
"89659","Суринск (Шигонский р-н)","Сызрань"
"89668","Чекалино (Сызранский р-н)","Сызрань"
"-474","Сыктывкар","Сыктывкар"
"63487","Яренск (Ленский р-н)","Сыктывкар"
"63559","Выльгорт (Сыктывдинский р-н)","Сыктывкар"
"63785","Нижний Чов (Сыктывкар)","Сыктывкар"
"64955","Эжва (Сыктывкар)","Сыктывкар"
"65509","Язель (Сыктывдинский р-н)","Сыктывкар"
"68373","Айкино (Усть-Вымский р-н)","Сыктывкар"
"68375","Визинга (Сысольский р-н)","Сыктывкар"
"68377","Войвож (Сосногорский р-н)","Сыктывкар"
"68379","Емва (Княжпогостский р-н)","Сыктывкар"
"68381","Жешарт (Усть-Вымский р-н)","Сыктывкар"
"68383","Кажим (Койгородский р-н)","Сыктывкар"
"68385","Койгородок (Койгородский р-н)","Сыктывкар"
"68387","Корткерос (Корткеросский р-н)","Сыктывкар"
"68389","Краснозатонский (Сыктывкар)","Сыктывкар"
"68393","Луза (Лузский р-н)","Сыктывкар"
"68395","Малая Слуда (Сыктывдинский р-н)","Сыктывкар"
"68397","Микунь (Усть-Вымский р-н)","Сыктывкар"
"68399","Нефтепечорск (Сосногорский р-н)","Сыктывкар"
"68401","Нижний Одес (Сосногорский р-н)","Сыктывкар"
"68403","Ношуль (Прилузский р-н)","Сыктывкар"
"68405","Объячево (Прилузский р-н)","Сыктывкар"
"68407","Подосиновец (Подосиновский р-н)","Сыктывкар"
"68409","Помоздино (Усть-Куломский р-н)","Сыктывкар"
"68413","Серегово (Княжпогостский р-н)","Сыктывкар"
"68415","Сосногорск","Сыктывкар"
"68417","Троицко-Печорск (Троицко-Печорский р-н)","Сыктывкар"
"68419","Усть-Кулом (Усть-Куломский р-н)","Сыктывкар"
"68421","Усть-Нем (Усть-Куломский р-н)","Сыктывкар"
"68423","Ухта","Сыктывкар"
"68995","Пажга (Сыктывдинский р-н)","Сыктывкар"
"116100","Водный (Ухта)","Сыктывкар"
"181191","Ярега (Ухта)","Сыктывкар"
"-60573","Таганрог","Таганрог"
"63565","Приморка","Таганрог"
"65239","Покровское (Неклиновский р-н)","Таганрог"
"65243","Матвеев Курган","Таганрог"
"65249","Куйбышево","Таганрог"
"90217","Золотая Коса","Таганрог"
"90220","Большая Неклиновка","Таганрог"
"90224","Советка","Таганрог"
"193503","Крюково (Куйбышевский р-н)","Таганрог"
"211435","Вареновка (Неклиновский р-н)","Таганрог"
"241654","Беглица (Неклиновский р-н)","Таганрог"
"-468","Тамбов","Тамбов"
"63285","Мичуринск","Тамбов"
"63439","Новая Ляда (Тамбовский р-н)","Тамбов"
"63441","Строитель (Тамбовский р-н)","Тамбов"
"63443","Первомайский (Первомайский р-н)","Тамбов"
"63447","Староюрьево (Староюрьевский р-н)","Тамбов"
"63449","Бондари (Бондарский р-н)","Тамбов"
"63451","Пичаево (Пичаевский р-н)","Тамбов"
"63455","Сатинка (Сампурский р-н)","Тамбов"
"63457","Знаменка (Знаменский р-н)","Тамбов"
"63901","Котовск","Тамбов"
"63905","Моршанск","Тамбов"
"63907","Рассказово","Тамбов"
"65571","Мордово (Мордовский р-н)","Тамбов"
"65579","Инжавино (Инжавинский р-н)","Тамбов"
"65583","Токаревка (Токаревский р-н)","Тамбов"
"67849","Кирсанов","Тамбов"
"67879","Тамала (Тамалинский р-н)","Тамбов"
"67885","Умет (Уметский р-н)","Тамбов"
"95052","Стрельцы (Тамбовский р-н)","Тамбов"
"101452","Ржакса (Ржаксинский р-н)","Тамбов"
"105214","Гавриловка 2-я (Гавриловский р-н)","Тамбов"
"112420","Сосновка (Сосновский р-н)","Тамбов"
"122858","Дмитриевка (Никифоровский р-н)","Тамбов"
"211650","Борщевка (Тамбовский р-н)","Тамбов"
"241684","Кочетовка (Мичуринский р-н)","Тамбов"
"241685","Садовый (Кирсановский р-н)","Тамбов"
"-175508","Тверь","Тверь"
"102690","Новозавидовский (Конаковский р-н)","Тверь"
"63137","Конаково","Тверь"
"63393","Ржев (Ржевский р-н)","Тверь"
"64019","Шаховская (Шаховской р-н)","Тверь"
"65995","Бологое (Бологовский р-н)","Тверь"
